compound_id,Original_Entry_ID,Entrez_ID,Activity_Flag,PXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate
YKPYIPVDTNNYCN-CGJARXBLNA-N,466151,4322,A,10.4202,pubchem,109390,9606,MMP13,2676,S1C([C@@H](N(S(=O)(=O)C2=CC=C(OC=3C=CN=CC3)C=C2)CC1)C(O)=NO)(C)C,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@H]1C(O)=NO,10.4202,,0.0,0
YJZSNVXLDDRADS-LELJVTLKNA-N,11386918,4322,A,8.30103,pubchem,281646,9606,MMP13,2676,BrC1=CC=C(CN2CCC(S(=O)(=O)C3=CC=C(OCCCC)C=C3)(CC2)C(O)=NO)C=C1,CCCCOc1ccc(S(=O)(=O)C2(C(O)=NO)CCN(Cc3ccc(Br)cc3)CC2)cc1,8.30103,,0.0,0
YCIYENASUWAOBH-HXTKINSTNA-N,CHEMBL194627,4322,A,7.31,chembl20,321254,9606,MMP13,2676,S(N1C(C(O)=NO)CN(CC1)CC=2C=NC=CC2)(C3=CC=C(C=C3)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)N2CCN(Cc3cccnc3)CC2C(O)=NO)cc1,7.31,,0.0,0
YIIGCCOQJNYBNF-HXTKINSTNA-N,CHEMBL100512,4322,A,7.92,chembl20,106763,9606,MMP13,2676,S(N(C1=C(C(O)=NO)C=CC=C1CN2CCN(CC2)C)C)(C=3C=CC(=CC3)OC)(=O)=O,COc1ccc(S(=O)(=O)N(C)c2c(CN3CCN(C)CC3)cccc2C(O)=NO)cc1,7.92,,0.0,0
IXBLAZNLURBEMT-LELJVTLKNA-N,CHEMBL433171,4322,A,8.62,chembl20,106599,9606,MMP13,2676,S(CC(C(O)=NO)(NCCC1=CC=CC=C1)C)(C=2C=CC(OC3=CC=CC=C3)=CC2)(=O)=O,CC(CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)(NCCc1ccccc1)C(O)=NO,8.62,,0.0,0
ZSZSGGNFCMWYDF-HXTKINSTNA-N,CHEMBL10590,4322,A,6.84,chembl20,106465,9606,MMP13,2676,S(C=1SC(C#CC2=CC=C(C=C2)OC)=CC1)(NC(C(O)=O)CC#CC=3C=CC=CC3)(=O)=O,COc1ccc(C#Cc2ccc(S(=O)(=O)NC(CC#Cc3ccccc3)C(=O)O)s2)cc1,6.84,,0.0,0
ZTJUBPXNBSLSGL-HXTKINSTNA-N,CHEMBL183410,4322,A,9.0,chembl20,305127,9606,MMP13,2676,C1(C(C(N)C(NC1=O)=O)=O)(OC2=CC=C(OC=3C=CC(C4=NN=CO4)=CC3)C=C2)CCOCC,CCOCCC1(Oc2ccc(Oc3ccc(-c4nnco4)cc3)cc2)C(=O)NC(=O)C(N)C1=O,9.0,,0.0,0
ZTWMNQMJFNKJFV-GAJRFISSNA-N,CHEMBL1914483,4322,A,10.3,chembl20,788431,9606,MMP13,2676,O=S(=O)(N([C@H](C(C)C)C(O)=NO)CCC(C)C)C=1C=CC2=C(OCCO2)C1,CC(C)CCN([C@@H](C(O)=NO)C(C)C)S(=O)(=O)c1ccc2c(c1)OCCO2,10.3,,0.0,0
ZUERCGBCDFBAQX-LELJVTLKNA-N,CHEMBL1083030,4322,A,7.46,chembl20,634118,9606,MMP13,2676,C1C(S(C=2C=CC(N3CCC(CC3)C(=O)N(C)CC=C)=CC2)(=O)=O)(CCOC1)C(O)=NO,C=CCN(C)C(=O)C1CCN(c2ccc(S(=O)(=O)C3(C(O)=NO)CCOCC3)cc2)CC1,7.46,,0.0,0
ZURXLNWQPVEFOH-IUPVZIRPNA-N,25064905,4322,A,7.25181,pubchem,427756,9606,MMP13,2676,S(=O)(=O)(N[C@@H](C(C)C)C(=O)O)C1=CC=2SC3=C(C2C=C1)C=CC(NC(OCC)=O)=C3,CCOC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,7.25181,,0.0,0
ZVFJPOKDCLPATG-HXTKINSTNA-N,CHEMBL331834,4322,A,7.82,chembl20,106644,9606,MMP13,2676,S(N(C1=C(C(O)=NO)C=C(C=C1C)C)CC=2C=CC=CC2)(C3=CC=C(C=C3)OC)(=O)=O,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C)cc(C)cc2C(O)=NO)cc1,7.82,,0.0,0
ZORDGSDKVXISJV-PKRZOPRNNA-N,CHEMBL34808,4322,A,9.0,chembl20,106642,9606,MMP13,2676,S(N(C1=C(C(O)=NO)C=NC=2C1=CC=CC2OC)CC3=CN=CC=C3)(C=4C=CC(=CC4)OC)(=O)=O,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C(O)=NO)cnc3c(OC)cccc23)cc1,9.0,,0.0,0
ZOSFRKHRZHSICA-LBOYIXSDNA-N,CHEMBL10257,4322,A,7.46,chembl20,106481,9606,MMP13,2676,S(NC(C(O)=O)CC#CC1=CC=CC=C1)(C=2C=CC(C#CC3=CC=C(C=C3)OC)=CC2)(=O)=O,COc1ccc(C#Cc2ccc(S(=O)(=O)NC(CC#Cc3ccccc3)C(=O)O)cc2)cc1,7.46,,0.0,0
MHIFGXNSNUWQOT-SREBMQDQNA-N,CHEMBL92778,4322,A,8.85,chembl20,106599,9606,MMP13,2676,S(CC(C(O)=NO)(NCC1=CC2=CC=CC=C2C=C1)C)(C=3C=CC(OC4=CC=CC=C4)=CC3)(=O)=O,CC(CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)(NCc1ccc2ccccc2c1)C(O)=NO,8.85,,0.0,0
ZRYWWVOWAKCPRO-LELJVTLKNA-N,44389231,4322,A,5.60206,pubchem,241065,9606,MMP13,2676,S1C(=CC(C=2C=CC(C3=C(O)C=CC=C3)=CC2)=C1)C(=O)NC(OCC4=CC=C(C=C4)C)=O,Cc1ccc(COC(=O)NC(=O)c2cc(-c3ccc(-c4ccccc4O)cc3)cs2)cc1,5.60206,,0.0,0
ZQVGPQMOIOLUQX-HXTKINSTNA-N,CHEMBL270481,4322,A,6.63,chembl20,465537,9606,MMP13,2676,C1(=CC=2C(N(C=NC2C=C1)CC=3C=CC(=CC3)F)=O)C(=O)NCC4=CC(=CC=C4)OC,COc1cccc(CNC(=O)c2ccc3ncn(Cc4ccc(F)cc4)c(=O)c3c2)c1,6.63,,0.0,0
ZBUBVRPJRGRMLP-RNTXIUNLNA-N,CHEMBL605764,4322,A,5.15,chembl20,608479,9606,MMP13,2676,C(C(N1CCN(CC1)C2=CC=CC=C2Cl)O)([C@H](C(=O)NCCC=3SC=CC3)O)=O,O=C(NCCc1cccs1)[C@H](O)C(=O)C(O)N1CCN(c2ccccc2Cl)CC1,5.15,,0.0,0
ZBDXZEGIXHCDMC-LELJVTLKNA-N,CHEMBL309311,4322,A,9.0,chembl20,106632,9606,MMP13,2676,C1(S(C=2C=CC(=CC2)OCCCC)(=O)=O)(C(O)=NO)CCN(CC1)CC=3C=C(OC)C=CC3,CCCCOc1ccc(S(=O)(=O)C2(C(O)=NO)CCN(Cc3cccc(OC)c3)CC2)cc1,9.0,,0.0,0
RBTIHKNARDNLNU-HXTKINSTNA-N,44414002,4322,A,7.13077,pubchem,268605,9606,MMP13,2676,S(=O)(=O)(CC1(CCN(CC1)C(=O)N(CC)CC)C(O)=NO)C2=CC=C(OCC#CC)C=C2,CC#CCOc1ccc(S(=O)(=O)CC2(C(O)=NO)CCN(C(=O)N(CC)CC)CC2)cc1,7.13077,,0.0,0
ZCRWOWSOWBMWGI-LQFNOIFHNA-N,44479197,4322,A,7.92082,pubchem,440426,9606,MMP13,2676,S(=O)(=O)(C=1C(C(C)C(O)=NO)=CC=CC1)C2=CC=C(C=C2)C3=CC=C(OC)C=C3,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(C)C(O)=NO)cc2)cc1,7.92082,,0.0,0
ZEZNNQDUSMNIDE-LQFNOIFHNA-N,9805304,4322,A,7.08092,pubchem,109400,9606,MMP13,2676,BrC=1C=C(C(N(S(=O)(=O)C2=CC=C(OCC#CCO)C=C2)C)=C(C1)C(O)=NO)C,Cc1cc(Br)cc(C(O)=NO)c1N(C)S(=O)(=O)c1ccc(OCC#CCO)cc1,7.08092,,0.0,0
ZGZIVDBMQNROFU-NEQLIHFBNA-N,11618883,4322,A,8.37263,pubchem,317511,9606,MMP13,2676,FC1=CC=C(CNC(=O)C=2N=CC=3N=CN(CC=4C=CC(=CC4)C(O)=O)C(=O)C3C2)C=C1,O=C(O)c1ccc(Cn2cnc3cnc(C(=O)NCc4ccc(F)cc4)cc3c2=O)cc1,8.37263,,0.0,0
ZHHIFOMQPDSUIP-KLFDUCQCNA-N,CHEMBL1916650,4322,A,8.66,chembl20,788431,9606,MMP13,2676,O=S(=O)(N([C@@H](C(O)=NO)C(C)C)CC=1C=CC=CN1)C2=CC=3C(C=C2)=CC=CC3,CC(C)[C@H](C(O)=NO)N(Cc1ccccn1)S(=O)(=O)c1ccc2ccccc2c1,8.66,,0.0,0
ZHIRJJYNGRGHQQ-LNNLXFCONA-N,22485289,4322,A,9.52288,pubchem,604454,9606,MMP13,2676,S(=O)(=O)(C1(CCN(C2CC2)CC1)C(O)=NO)C3=CC=C(OC4=CC=5OCOC5C=C4)C=C3,O=S(=O)(c1ccc(Oc2ccc3c(c2)OCO3)cc1)C1(C(O)=NO)CCN(C2CC2)CC1,9.52288,,0.0,0
ZDYXONOHFKVMSQ-RMHYMAJTNA-N,25065318,4322,A,6.30103,pubchem,418154,9606,MMP13,2676,S(=O)(=O)(N[C@H](C(C)C)C(=O)O)C1=CC=2C3=C(OC2C=C1)C=C(NC(OC)=O)C=C3,COC(=O)Nc1ccc2c(c1)oc1ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc12,6.30103,,0.0,0
ZEEUPEFKULHDHM-LQFNOIFHNA-N,44391424,4322,A,6.85387,pubchem,241033,9606,MMP13,2676,S(=O)(=O)(C1=CC=C(OC2=CC=C(OC3(CCOCC)C(=O)C(N)C(=O)NC3=O)C=C2)C=C1)C,CCOCCC1(Oc2ccc(Oc3ccc(S(C)(=O)=O)cc3)cc2)C(=O)NC(=O)C(N)C1=O,6.85387,,0.0,0
ZWHIVWLHYJCFFA-SDJGSLFKNA-N,CHEMBL382585,4322,A,7.77,chembl20,339181,9606,MMP13,2676,C=1C=C(C=CC1S(N2[C@@H](C(O)=NO)C(C)(C)SCC2)(=O)=O)OCC#CCCCCO,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCCCCO)cc2)[C@H]1C(O)=NO,7.77,,0.0,0
ZYBCZOFEUHHWME-PKRZOPRNNA-N,CHEMBL285546,4322,A,8.52,chembl20,106642,9606,MMP13,2676,S(N(C1=C(C(O)=NO)C=NC=2C1=CC=CC2I)CC3=CN=CC=C3)(C=4C=CC(=CC4)OC)(=O)=O,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C(O)=NO)cnc3c(I)cccc23)cc1,8.52,,0.0,0
ZYZUZMRFPDIWGW-SLKGXCHKNA-N,CHEMBL383079,4322,A,8.7,chembl20,339181,9606,MMP13,2676,C=1C=C(C=CC1S(N2CCSC([C@@H]2C(O)=NO)(C)C)(=O)=O)OC/C=C/C,C/C=C/COc1ccc(S(=O)(=O)N2CCSC(C)(C)[C@@H]2C(O)=NO)cc1,8.7,,0.0,0
ZZVSRSRVYMQUCW-LELJVTLKNA-N,CHEMBL34418,4322,A,8.0,chembl20,495051,9606,MMP13,2676,C1(=CN=C2C(=C1N(S(=O)(C3=CC=C(C=C3)OC)=O)CC=4C=CC=NC4)C(=NO2)C)C(O)=NO,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C(O)=NO)cnc3onc(C)c23)cc1,8.0,,0.0,0
QEDQJMCQDYBMTN-YCBQPFLRNA-N,73349097,4322,A,8.42022,pubchem,761925,9606,MMP13,2676,S(=O)(=O)(N1CCN(CC1)C2=NC=C(OCC=3ON=C(C3)CC)C=N2)C[C@]4(NC(=O)NC4=O)[C@@H3],CCc1cc(COc2cnc(N3CCN(S(=O)(=O)C[C@@]4(C)NC(=O)NC4=O)CC3)nc2)on1,8.42022,,0.0,0
CXRZYJPQMZBWAW-CYSPOYASNA-N,CHEMBL80300,4322,A,8.22,chembl20,458933,9606,MMP13,2676,S(N(C1=C(C(O)=NO)C=CC=C1OC(C(O)=NO)(C)C)CC=2C=CC=CC2)(C=3C=CC(=CC3)OC)(=O)=O,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(OC(C)(C)C(O)=NO)cccc2C(O)=NO)cc1,8.22,,0.0,0
CWBVJJZJNOSACP-BWGDDLKXNA-N,CHEMBL372878,4322,A,9.3,chembl20,304865,9606,MMP13,2676,S(N1[C@H](C(C)(C)C[C@H](C1)O)C(O)=NO)(C=2C=CC(OCC=3C(=CC(=CC3)F)Cl)=CC2)(=O)=O,CC1(C)C[C@@H](O)CN(S(=O)(=O)c2ccc(OCc3ccc(F)cc3Cl)cc2)[C@H]1C(O)=NO,9.3,,0.0,0
CWIUCTLMMSMTPK-MFNJDMHDNA-N,CHEMBL603651,4322,A,8.68,chembl20,605223,9606,MMP13,2676,C1(=CC=NC(=C1)C(NCC2=CC=CC(=C2)OC)=O)C=3N=NN(N3)CC4=CC=C(C=C4)C(O)=O,COc1cccc(CNC(=O)c2cc(-c3nnn(Cc4ccc(C(=O)O)cc4)n3)ccn2)c1,8.68,,0.0,0
CWKUARBGJRTUFB-ZYMSVLFVNA-N,CHEMBL1082789,4322,A,7.52,chembl20,634118,9606,MMP13,2676,C1COCCC1(S(C2=CC=C(C=C2)N3CCC(CC3)C(=O)N4CCN(CC4)C=5C=CN=CC5)(=O)=O)C(=NO)O,O=C(C1CCN(c2ccc(S(=O)(=O)C3(C(O)=NO)CCOCC3)cc2)CC1)N1CCN(c2ccncc2)CC1,7.52,,0.0,0
CRWSSUTUNYHTON-LELJVTLKNA-N,CHEMBL1910476,4322,A,8.85,chembl20,774908,9606,MMP13,2676,S(=O)(=O)(C=1C=CC(=CC1)C2=CC=C(OCC3=CC=CC(=C3)N(=O)=O)C=C2)NC(C(=O)O)C(C)C,CC(C)C(NS(=O)(=O)c1ccc(-c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2)cc1)C(=O)O,8.85,,0.0,0
CSOXBXQTKUQXJU-JSWDCPLHNA-N,CHEMBL329599,4322,A,6.1,chembl20,106603,9606,MMP13,2676,S(C[C@H](C(=O)NO)NC(=O)C1=CC=NC=C1)(C2=CC=C(OC3=CC=CC=C3)C=C2)(=O)=O,O=C(N[C@H](CS(=O)(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO)c1ccncc1,6.1,,0.0,0
AOPSFGSGYVNAEJ-PKRZOPRNNA-N,CHEMBL90978,4322,A,8.89,chembl20,458933,9606,MMP13,2676,S(N1C(CN(C(=O)C2=CC=CC=C2)CCC1)C(O)=NO)(C3=CC=C(OC4=CC=CC=C4)C=C3)(=O)=O,O=C(c1ccccc1)N1CCCN(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)C(C(O)=NO)C1,8.89,,0.0,0
APBWJXHEFGHMDV-YLBMWQQONA-N,CHEMBL248939,4322,A,9.02,chembl20,458357,9606,MMP13,2676,C1(C2=CC=C(OC3=CC=C(C=C3)OC4(C(NC(=O)NC4=O)=O)CCOCC)C=C2)=NC=5C=CC(=CC5N1)Cl,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc5ccc(Cl)cc5[nH]4)cc3)cc2)C(=O)NC(=O)NC1=O,9.02,,0.0,0
AQVWDVBVCMNHDC-LBOYIXSDNA-N,CHEMBL329558,4322,A,8.21,chembl20,458933,9606,MMP13,2676,S(N1C(CN(C(C2=CC=C(OC(F)(F)F)C=C2)=O)CCC1)C(O)=NO)(C3=CC=C(C=C3)OC)(=O)=O,COc1ccc(S(=O)(=O)N2CCCN(C(=O)c3ccc(OC(F)(F)F)cc3)CC2C(O)=NO)cc1,8.21,,0.0,0
ASJAUOVNUCTXEI-PUXXYCQMNA-N,CHEMBL375342,4322,A,9.08,chembl20,424283,9606,MMP13,2676,N1C(C(OC=2C=CC(OC=3C=CC(=CC3)C4=NOC(=N4)C5=CC=CC=C5)=CC2)(C(NC1=O)=O)CCOCC)=O,CCOCCC1(Oc2ccc(Oc3ccc(-c4noc(-c5ccccc5)n4)cc3)cc2)C(=O)NC(=O)NC1=O,9.08,,0.0,0
ASLUWSDEBRNVJV-VJSLDGLSNA-N,CHEMBL95693,4322,A,8.02,chembl20,106631,9606,MMP13,2676,S(N1C(CN(C(=O)C=2C=CC=CC2)C=3C(C1)=CC=CC3)C(O)=NO)(C=4C=CC(=CC4)OCC#CC)(=O)=O,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3ccccc3)CC2C(O)=NO)cc1,8.02,,0.0,0
KLCHUAUMSZUJEX-KXBFYZLANA-N,CHEMBL1683443,4322,A,7.96,chembl20,728836,9606,MMP13,2676,C=1C(N2CCN(CC2)S(=O)(=O)C[C@@H](N(C=O)O)C[C@@H](C=3N=CC(=CN3)F)C)=CC=C(C1)F,C[C@@H](C[C@@H](CS(=O)(=O)N1CCN(c2ccc(F)cc2)CC1)N(O)C=O)c1ncc(F)cn1,7.96,,0.0,0
DGAMJHDFRZBGST-DXBWVGEPNA-N,CHEMBL221552,4322,A,8.59,chembl20,424283,9606,MMP13,2676,N1C(C(OC=2C=CC(=CC2)OC=3C=CC(=CC3)C(=O)NCC=4C=NC=CC4)(C(NC1=O)=O)CCOCC)=O,CCOCCC1(Oc2ccc(Oc3ccc(C(=O)NCc4cccnc4)cc3)cc2)C(=O)NC(=O)NC1=O,8.59,,0.0,0
DJEDDHGTONHFQL-CUZAVEADNA-N,CHEMBL1910471,4322,A,10.0,chembl20,774908,9606,MMP13,2676,S(N[C@@H](C(=O)O)C(C)C)(=O)(=O)C=1C=CC(=CC1)C2=CC=C(OCC3=CC=CC(=C3)C#N)C=C2,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3cccc(C#N)c3)cc2)cc1)C(=O)O,10.0,,0.0,0
DCRZEJJUPRPPOS-CVJYMOBINA-N,CHEMBL1940290,4322,A,7.0,chembl20,798828,9606,MMP13,2676,N12CCC([C@](C#CC=3C=CC(OC=4C=CC(=CC4)C(=O)NCC5=CC=C(C=C5)F)=CC3)(C1)O)CC2,O=C(NCc1ccc(F)cc1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,7.0,,0.0,0
DGZLJIUYIIKNRM-WRPLANPYNA-N,CHEMBL373675,4322,A,8.41,chembl20,424283,9606,MMP13,2676,N1C(=O)C(OC=2C=CC(=CC2)OC=3C=CC(=CC3)C(=O)NC4=NC=CC=C4)(C(NC1=O)=O)CCOCC,CCOCCC1(Oc2ccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)cc2)C(=O)NC(=O)NC1=O,8.41,,0.0,0
BOXFLOBECAYEME-VJDXVAOFNA-N,CHEMBL1796303,4322,A,6.3,chembl20,754229,9606,MMP13,2676,C(\C=1C2CCN(CC2)C1)=C/C3=CC=C(OC4=CC=C(C(=O)NCC=5C=CN=CN5)C=C4)C=C3,O=C(NCc1ccncn1)c1ccc(Oc2ccc(/C=C/C3=CN4CCC3CC4)cc2)cc1,6.3,,0.0,0
BMNQZQLFLYGSKQ-KOXCZZJCNA-N,CHEMBL271535,4322,A,7.6,chembl20,465537,9606,MMP13,2676,C=1(C(=O)NCC2=CC=CC(=C2)C(F)(F)F)N=CC=3N=CN(C(C3C1)=O)CC4=CC=C(C(=O)O)C=C4,O=C(O)c1ccc(Cn2cnc3cnc(C(=O)NCc4cccc(C(F)(F)F)c4)cc3c2=O)cc1,7.6,,0.0,0
BJMJYODXDWMFDH-KRODHBCNNA-N,CHEMBL1940285,4322,A,7.2,chembl20,798828,9606,MMP13,2676,N12CCC([C@](C#CC=3C=CC(OC=4C=CC(=CC4)C(=O)NCC5=CC=CC(=C5)C#N)=CC3)(C1)O)CC2,N#Cc1cccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)c1,7.2,,0.0,0
BKXKRQGSEIULQV-VDOGGZINNA-N,CHEMBL1910469,4322,N,4.61,chembl20,774908,9606,MMP13,2676,S(=O)(=O)(C=1C=CC(=CC1)C2=CC=C(OCC3=C(C=CC=C3)C(F)(F)F)C=C2)N[C@@H](C(=O)O)C(C)C,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3ccccc3C(F)(F)F)cc2)cc1)C(=O)O,4.61,,0.0,0
BLICXPFZFCNEIS-QFXGJKMLNA-N,CHEMBL513655,4322,A,8.12,chembl20,500573,9606,MMP13,2676,C1CN(CCC1[C@H](C(O)=O)NS(C2=CC=C(C3=CC=C(C=C3)OCC)S2)(=O)=O)CC4=CC=CC=C4,CCOc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(Cc4ccccc4)CC3)s2)cc1,8.12,,0.0,0
BHJRCMPVJFWSEN-JJKWGKMWNA-N,CHEMBL563407,4322,A,7.64,chembl20,579100,9606,MMP13,2676,C=1C=C2C(=CC1S(=O)(=O)N[C@H](C(O)=O)C(C)C)SC3=C2C=CC(=C3)NC(OCCC#C)=O,C#CCCOC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,7.64,,0.0,0
BHRJTBRTTVQRNI-ZCGDCOGCNA-N,CHEMBL190563,4322,A,7.85,chembl20,304865,9606,MMP13,2676,S(N1[C@H](C(C)(C)C[C@H](C1)O)C(O)=NO)(C2=CC=C(OCC=3C(C)=CC=CC3)C=C2)(=O)=O,Cc1ccccc1COc1ccc(S(=O)(=O)N2C[C@H](O)CC(C)(C)[C@@H]2C(O)=NO)cc1,7.85,,0.0,0
CIXCMGCFZKHJDV-AXJFXLNJNA-N,CHEMBL466663,4322,A,5.98,chembl20,500573,9606,MMP13,2676,C1CN(C(=O)OC(C)(C)C)CCC1[C@H](C(O)=O)NS(C=2SC(=CC2)C3=CC(=CC=C3)OCC)(=O)=O,CCOc1cccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(C(=O)OC(C)(C)C)CC3)s2)c1,5.98,,0.0,0
CEVYCPKDAIYJCG-PEJGETDANA-N,CHEMBL1222989,4322,A,5.48,chembl20,652122,9606,MMP13,2676,C=1C(=CC(C2=CC=C(O2)C(N[C@@H](C(=O)NC)C3CCCCC3)=O)=CC1)CNC(C)=O,CNC(=O)[C@H](NC(=O)c1ccc(-c2cccc(CNC(C)=O)c2)o1)C1CCCCC1,5.48,,0.0,0
CLWZJBNUWLJFOR-NJYQBVHWNA-N,CHEMBL513148,4322,A,8.66,chembl20,500573,9606,MMP13,2676,C1CN(CCC1[C@H](C(O)=O)NS(C2=CC=C(S2)C3=CC=C(C=C3)OC(F)(F)F)(=O)=O)C(=O)OC(C)C,CC(C)OC(=O)N1CCC([C@@H](NS(=O)(=O)c2ccc(-c3ccc(OC(F)(F)F)cc3)s2)C(=O)O)CC1,8.66,,0.0,0
CLXRDURJLYSMHZ-VJSLDGLSNA-N,20620715,4322,A,8.48149,pubchem,594721,9606,MMP13,2676,S(=O)(=O)(C1(CCOCC1)C(O)=NO)C2=CC=C(OCCCC(=O)N(C3=CC=C(OC(F)(F)F)C=C3)C)C=C2,CN(C(=O)CCCOc1ccc(S(=O)(=O)C2(C(O)=NO)CCOCC2)cc1)c1ccc(OC(F)(F)F)cc1,8.48149,,0.0,0
ADDYZQRMSCIHFH-WGSQLWFJNA-N,73293199,4322,A,9.22185,pubchem,769891,9606,MMP13,2676,S(=O)(=O)(N([C@H](C(C)C)C(O)=NO)CC=1N=NN(C1)CCOCCOCCOCCF)C2=CC=C(OCCF)C=C2,CC(C)[C@H](C(O)=NO)N(Cc1cn(CCOCCOCCOCCF)nn1)S(=O)(=O)c1ccc(OCCF)cc1,9.22185,,0.0,0
PUGYNRMGOHDNQM-VASGSHFYNA-N,CHEMBL2409694,4322,A,9.09,chembl20,973501,9606,MMP13,2676,O=S(=O)(N1CCC(OC=2C=CC(=CC2)OCC3=CC=C(O3)C(F)(F)F)CC1)C[C@@]4(C(NC(N4)=O)=O)C,C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(OCc4ccc(C(F)(F)F)o4)cc3)CC2)NC(=O)NC1=O,9.09,,0.0,0
AGLYKFTUNLOGBT-SREBMQDQNA-N,CHEMBL102441,4322,A,6.39,chembl20,106474,9606,MMP13,2676,S(N(C(C(O)=NO)CCSCC1=C(C(F)=C(C(=C1F)F)F)F)CC(C)C)(C2=CC=C(C=C2)OC)(=O)=O,COc1ccc(S(=O)(=O)N(CC(C)C)C(CCSCc2c(F)c(F)c(F)c(F)c2F)C(O)=NO)cc1,6.39,,0.0,0
ABCSNHDQYHOLOO-WRPLANPYNA-N,CHEMBL374041,4322,A,9.4,chembl20,424283,9606,MMP13,2676,N1C(=O)C(OC=2C=CC(=CC2)OC=3C=CC(=CC3)C(=O)NC=4C=NC=CC4)(C(NC1=O)=O)CCOCC,CCOCCC1(Oc2ccc(Oc3ccc(C(=O)Nc4cccnc4)cc3)cc2)C(=O)NC(=O)NC1=O,9.4,,0.0,0
YSYXAGMNRKARQB-HJPURHCSNA-N,CHEMBL1615186,4322,A,6.37,chembl20,728836,9606,MMP13,2676,C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCC(CC1)OCC2=CC=C(Cl)C=C2Cl)N(O)C=O)C=3N=CC(F)=CN3,C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCC(OCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c1ncc(F)cn1,6.37,,0.0,0
BSAORORNNRENRI-LXFFPTGGNA-N,CHEMBL228318,4322,A,5.37,chembl20,438532,9606,MMP13,2676,C(C1=CC=C(C=C1)OCC2=CC(=NC=3C2=CC=CC3)C)(=O)NC4=C(C=CC=C4)CC=5NC(=NN5)O,Cc1cc(COc2ccc(C(=O)Nc3ccccc3Cc3nnc(O)[nH]3)cc2)c2ccccc2n1,5.37,,0.0,0
BVVZNDQVRQLIPW-OJWDQZQONA-N,CHEMBL326221,4322,A,8.4,chembl20,106625,9606,MMP13,2676,S(N1[C@H]([C@H](C)N(CC1)C(=O)OC)C(O)=NO)(C2=CC=C(OCC3=C(C)C=CC=C3)C=C2)(=O)=O,COC(=O)N1CCN(S(=O)(=O)c2ccc(OCc3ccccc3C)cc2)[C@@H](C(O)=NO)[C@@H]1C,8.4,,0.0,0
RYUNWXPVOIGBCD-PKRZOPRNNA-N,CHEMBL250503,4322,A,6.0,chembl20,456210,9606,MMP13,2676,C1C(CS(C=2C=CC(=CC2)OCC#CC)(=O)=O)(CN(CC1)C(C=3C=CC=C(C3)C)=O)C(=NO)O,CC#CCOc1ccc(S(=O)(=O)CC2(C(O)=NO)CCCN(C(=O)c3cccc(C)c3)C2)cc1,6.0,,0.0,0
BQWMHBWBEWWNOR-KYRKSFJRNA-N,CHEMBL1910453,4322,A,8.25,chembl20,774908,9606,MMP13,2676,S(C1=CC=C(C=C1)C2=CC=C(OCC3=CC=CC=C3)C=C2)(N[C@@H](C(=O)O)C(C)C)(=O)=O,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(OCc3ccccc3)cc2)cc1)C(=O)O,8.25,,0.0,0
